date	y
2020-02-15	5.00
2020-02-17	7.00
2020-02-20	9.00
2020-02-22	7.00
2020-02-23	9.00
2020-02-27	6.00
2020-02-28	8.00
2020-03-04	9.00
2020-03-05	14.00
2020-03-06	9.00
2020-03-07	18.00
2020-03-08	25.00
2020-03-09	47.00
2020-03-10	50.00
2020-03-11	5.00
2020-03-12	38.00
2020-03-13	28.00
2020-03-14	67.00
2020-03-15	17.00
2020-03-16	13.00
2020-03-17	7.00
2020-03-18	46.00
2020-03-19	32.00
2020-03-20	64.00
2020-03-21	28.00
2020-03-22	72.00
2020-03-23	100.00
2020-03-24	58.00
2020-03-25	27.00
2020-03-26	42.00
2020-03-27	21.00
2020-03-28	21.00
2020-03-29	7.00
2020-03-31	64.00
2020-04-01	106.00
2020-04-02	19.00
2020-04-03	147.00
2020-04-04	56.00
2020-04-05	35.00
2020-04-06	59.00
2020-04-07	10.00
2020-04-08	9.00
2020-04-09	118.00
2020-04-10	61.00
2020-04-11	67.00
2020-04-12	69.00
2020-04-13	45.00
2020-04-14	76.00
2020-04-15	96.00
2020-04-16	29.00
2020-04-17	26.00
2020-04-18	10.00
2020-04-19	29.00
2020-04-20	41.00
2020-04-21	55.00
2020-04-22	52.00
2020-04-23	33.00
2020-04-28	18.00
2020-04-29	51.00
2020-04-30	6.00
2020-05-02	14.00
2020-05-03	13.00
2020-05-04	8.00
2020-05-05	7.00
2020-05-06	10.00
2020-05-07	21.00
2020-05-08	30.00
2020-05-09	20.00
2020-05-10	21.00
2020-05-11	5.00
2020-05-12	35.00
2020-05-13	12.00
2020-05-14	94.00
2020-05-15	8.00
2020-05-16	21.00
2020-05-17	31.00
2020-05-18	22.00
2020-05-19	38.00
2020-05-21	11.00
2020-05-22	23.00
2020-05-23	15.00
2020-05-24	16.00
2020-05-25	13.00
2020-05-26	9.00
2020-05-27	90.00
2020-05-28	161.00
2020-05-29	34.00
2020-05-30	35.00
2020-06-04	8.00
2020-06-05	8.00
2020-06-11	27.00
2020-06-12	9.00
2020-06-13	8.00
2020-06-14	7.00
2020-06-17	26.00
2020-06-18	15.00
2020-06-20	30.00
2020-06-21	12.00
2020-06-22	8.00
2020-06-24	9.00
2020-06-25	73.00
2020-06-26	65.00
2020-06-27	23.00
2020-06-30	17.00
2020-07-01	10.00
2020-07-02	91.00
2020-07-04	37.00
2020-07-08	12.00
2020-07-09	7.00
2020-07-12	30.00
2020-07-13	43.00
2020-07-14	15.00
2020-07-17	63.00
2020-07-18	8.00
2020-07-19	36.00
2020-07-20	13.00
2020-07-21	33.00
2020-07-23	13.00
2020-07-24	11.00
2020-07-25	9.00
2020-07-26	15.00
2020-07-27	13.00
2020-07-28	31.00
2020-07-29	52.00
2020-07-30	68.00
2020-07-31	80.00
2020-08-03	13.00
2020-08-04	45.00
2020-08-05	27.00
2020-08-07	9.00
2020-08-08	18.00
2020-08-09	14.00
2020-08-16	28.00
2020-08-17	52.00
2020-08-18	20.00
2020-08-19	66.00
2020-08-21	7.00
2020-08-22	36.00
2020-12-03	36.00
2020-12-04	36.00
2020-12-05	66.00
2020-12-20	771.00
2020-12-21	77.00
2020-12-26	9.00
2020-12-27	14.00
2020-12-28	14.00
2020-12-29	103.00
2020-12-30	17.00
2021-01-01	69.00
2021-01-02	13.00
2021-01-04	11.00
2021-01-05	177.00
2021-01-06	275.00
2021-01-07	75.00
2021-01-08	34.00
2021-01-09	111.00
2021-01-10	303.00
2021-01-11	32.00
2021-01-12	110.00
2021-01-13	13.00
2021-01-18	31.00
2021-01-19	64.00
2021-01-20	197.00
2021-01-21	138.00
2021-01-22	88.00
2021-01-24	177.00
2021-01-25	168.00
2021-01-26	87.00
2021-01-27	117.00
2021-01-28	199.00
2021-01-29	33.00
2021-01-30	139.00
2021-01-31	99.00
2021-02-01	125.00
2021-02-02	65.00
2021-02-03	98.00
2021-02-04	32.00
2021-02-05	33.00
2021-02-06	88.00
2021-02-08	103.00
2021-02-09	98.00
2021-02-10	69.00
2021-02-11	104.00
2021-02-12	69.00
2021-02-13	30.00
2021-02-17	65.00
2021-02-20	130.00
2021-02-28	56.00
