date	y
2020-02-24	10.00
2020-03-02	9.00
2020-03-14	6.00
2020-03-15	16.00
2020-03-17	14.00
2020-03-18	31.00
2020-03-20	2.00
2020-03-21	29.00
2020-03-22	16.00
2020-03-23	14.00
2020-03-24	14.00
2020-03-25	13.00
2020-03-26	16.00
2020-03-28	13.00
2020-03-29	17.00
2020-03-30	9.00
2020-04-02	22.00
2020-04-03	21.00
2020-04-05	9.00
2020-04-06	21.00
2020-04-07	24.00
2020-04-08	22.00
2020-04-10	65.00
2020-04-11	10.00
2020-04-12	39.00
2020-04-13	74.00
2020-04-15	33.00
2020-04-17	23.00
2020-04-18	8.00
2020-04-20	10.00
2020-04-21	23.00
2020-04-22	42.00
2020-04-24	103.00
2020-04-25	55.00
2020-04-26	46.00
2020-04-27	60.00
2020-04-28	39.00
2020-05-01	31.00
2020-05-03	36.00
2020-05-06	15.00
2020-05-07	12.00
2020-05-08	11.00
2020-05-09	24.00
2020-05-10	11.00
2020-05-12	20.00
2020-05-13	7.00
2020-05-14	11.00
2020-05-15	42.00
2020-05-16	26.00
2020-05-17	80.00
2020-05-19	10.00
2020-05-20	11.00
2020-05-21	207.00
2020-05-22	198.00
2020-05-24	11.00
2020-05-25	10.00
2020-05-26	31.00
2020-05-27	23.00
2020-05-28	48.00
2020-05-29	23.00
2020-05-30	10.00
2020-05-31	68.00
2020-06-01	11.00
2020-06-03	11.00
2020-06-04	24.00
2020-06-05	16.00
2020-06-08	22.00
2020-06-09	71.00
2020-06-10	13.00
2020-06-11	13.00
2020-06-20	11.00
2020-06-23	12.00
2020-06-25	12.00
2020-06-28	13.00
2020-07-01	23.00
2020-07-03	13.00
2020-07-05	27.00
2020-07-06	14.00
2020-07-07	15.00
2020-07-11	11.00
2020-07-12	25.00
2020-07-13	17.00
2020-07-15	23.00
2020-07-23	12.00
2020-08-10	16.00
2020-08-12	74.00
2020-08-13	18.00
2020-08-20	14.00
2020-08-31	14.00
2020-09-01	20.00
2020-09-03	14.00
2020-09-04	33.00
2020-09-07	20.00
2020-09-14	22.00
2020-09-15	13.00
2020-09-17	10.00
2020-09-20	18.00
2020-09-26	21.00
2020-09-27	22.00
2020-09-28	11.00
2020-10-12	19.00
2020-11-19	19.00
2020-12-22	71.00
2020-12-26	37.00
2020-12-29	17.00
2021-01-04	61.00
2021-01-19	35.00
2021-01-20	36.00
2021-01-24	36.00
2021-01-25	21.00
2021-01-27	32.00
2021-01-30	51.00
2021-01-31	20.00
2021-02-02	62.00
2021-02-03	36.00
2021-02-04	23.00
2021-02-08	83.00
2021-02-09	38.00
2021-02-17	72.00
2021-02-19	19.00
2021-02-21	73.00
2021-02-28	37.00
2021-03-01	23.00
2021-03-02	36.00
2021-03-04	36.00
2021-03-07	67.00
2021-03-24	76.00
2021-03-25	37.00
2021-03-28	72.00
2021-03-31	36.00
2021-04-04	38.00
2021-04-05	38.00
2021-04-07	41.00
2021-04-08	41.00
2021-04-11	38.00
2021-04-13	66.00
2021-04-18	71.00
2021-04-20	243.00
2021-05-13	38.00
2021-05-17	35.00
