date	y
2020-02-28	5.00
2020-03-01	5.00
2020-03-02	51.00
2020-03-03	46.00
2020-03-04	7.00
2020-03-06	8.00
2020-03-07	26.00
2020-03-08	152.00
2020-03-09	1378.00
2020-03-10	500.00
2020-03-11	353.00
2020-03-12	22.00
2020-03-13	29.00
2020-03-14	14.00
2020-03-15	39.00
2020-03-16	766.00
2020-03-17	68.00
2020-03-18	65.00
2020-03-19	105.00
2020-03-20	20.00
2020-03-21	6.00
2020-03-22	38.00
2020-03-23	482.00
2020-03-24	211.00
2020-03-25	275.00
2020-03-26	172.00
2020-03-27	303.00
2020-03-28	280.00
2020-03-29	72.00
2020-03-30	1164.00
2020-03-31	87.00
2020-04-01	35.00
2020-04-02	86.00
2020-04-03	54.00
2020-04-04	28.00
2020-04-05	9.00
2020-04-06	453.00
2020-04-08	8.00
2020-04-13	584.00
2020-04-14	145.00
2020-04-15	30.00
2020-04-16	12.00
2020-04-19	10.00
2020-04-20	1163.00
2020-04-23	31.00
2020-04-24	8.00
2020-04-25	18.00
2020-04-26	52.00
2020-04-27	600.00
2020-04-28	58.00
2020-04-29	8.00
2020-05-04	654.00
2020-05-09	22.00
2020-05-11	640.00
2020-05-18	550.00
2020-05-24	15.00
2020-05-25	482.00
2020-06-01	593.00
2020-06-08	947.00
2020-06-15	650.00
2020-06-22	326.00
2020-06-29	256.00
2020-07-06	462.00
2020-07-13	935.00
2020-07-20	1096.00
2020-07-27	1104.00
2020-08-03	400.00
2020-08-10	5827.00
2020-08-17	4568.00
2020-08-24	4312.00
2020-08-31	11381.00
2020-09-07	4116.00
2020-09-14	12783.00
2020-09-21	14049.00
2020-09-28	7270.00
2020-10-05	6471.00
2020-10-12	18344.00
2020-10-19	5393.00
2020-10-26	25633.00
2020-11-02	25874.00
2020-11-09	19472.00
2020-11-16	27214.00
2020-11-23	34052.00
2020-11-29	20.00
2020-11-30	45787.00
2020-12-02	40.00
2020-12-04	28.00
2020-12-05	123.00
2020-12-06	17.00
2020-12-07	68852.00
2020-12-08	64.00
2020-12-14	81113.00
2020-12-21	62345.00
2020-12-28	69363.00
2021-01-04	74365.00
2021-01-11	80921.00
2021-01-18	72380.00
2021-01-25	52633.00
2021-02-01	51004.00
2021-02-08	50232.00
2021-02-15	69098.00
2021-02-22	84287.00
2021-03-01	90007.00
2021-03-08	101641.00
2021-03-15	112605.00
2021-03-22	128092.00
2021-03-29	119925.00
2021-04-05	114129.00
2021-04-12	121326.00
2021-04-19	122654.00
2021-04-20	33.00
2021-04-21	168.00
2021-04-22	248.00
2021-04-23	275.00
2021-04-26	139921.00
2021-05-03	168974.00
2021-05-10	169719.00
2021-05-17	169823.00
2021-05-24	171211.00
2021-05-31	143126.00
2021-06-07	74228.00
2021-06-14	38875.00
2021-06-17	84.00
2021-06-18	48.00
2021-06-19	88.00
2021-06-20	2417.00
2021-06-21	4428.00
2021-06-22	4099.00
2021-06-23	4336.00
2021-06-24	6074.00
2021-06-25	5561.00
2021-06-26	4423.00
2021-06-27	5767.00
2021-06-28	9678.00
2021-06-29	11712.00
2021-06-30	13916.00
2021-07-01	11958.00
2021-07-02	9435.00
2021-07-03	10672.00
2021-07-04	9849.00
2021-07-05	12250.00
2021-07-06	15649.00
2021-07-07	16797.00
2021-07-08	12708.00
2021-07-09	14396.00
2021-07-10	13992.00
2021-07-11	24454.00
2021-07-12	34767.00
2021-07-13	35328.00
2021-07-14	32380.00
2021-07-15	33181.00
2021-07-16	25204.00
2021-07-17	24814.00
2021-07-18	24116.00
2021-07-19	24697.00
2021-07-20	25176.00
2021-07-21	25572.00
2021-07-22	21003.00
2021-07-23	22632.00
2021-07-24	21168.00
2021-07-25	25143.00
2021-07-26	31441.00
2021-07-27	31294.00
2021-07-28	29026.00
2021-07-29	25233.00
2021-07-30	22709.00
2021-07-31	24263.00
2021-08-01	26026.00
2021-08-02	27778.00
2021-08-03	24883.00
2021-08-04	24942.00
2021-08-05	24126.00
2021-08-06	25829.00
2021-08-07	23176.00
2021-08-08	32063.00
2021-08-09	30162.00
2021-08-10	16929.00
2021-08-11	6104.00
