date	y
2020-01-24	2.00
2020-01-31	7.00
2020-02-04	4.00
2020-02-05	2.00
2020-02-06	2.00
2020-02-07	7.00
2020-02-08	5.00
2020-02-25	13.00
2020-02-26	7.00
2020-02-27	17.00
2020-02-29	10.00
2020-03-02	6.00
2020-03-04	6.00
2020-03-05	7.00
2020-03-09	8.00
2020-03-10	7.00
2020-03-11	1.00
2020-03-13	35.00
2020-03-14	38.00
2020-03-15	17.00
2020-03-16	63.00
2020-03-17	103.00
2020-03-18	63.00
2020-03-19	96.00
2020-03-20	73.00
2020-03-21	32.00
2020-03-22	24.00
2020-03-23	56.00
2020-03-24	34.00
2020-03-25	25.00
2020-03-26	24.00
2020-03-27	13.00
2020-03-28	23.00
2020-03-29	17.00
2020-03-30	34.00
2020-03-31	10.00
2020-04-01	10.00
2020-04-02	25.00
2020-04-11	9.00
2020-04-12	9.00
2020-04-13	2.00
2020-04-19	20.00
2020-04-27	10.00
2020-07-31	15.00
2020-08-11	15.00
2020-09-06	19.00
2020-09-17	12.00
2020-10-04	19.00
2020-10-27	17.00
2020-11-01	57.00
2020-11-10	18.00
2020-11-11	12.00
2020-11-12	24.00
2020-11-17	21.00
2020-11-20	61.00
2020-11-25	20.00
2020-11-26	32.00
2020-11-27	23.00
2020-12-02	21.00
2020-12-05	98.00
2020-12-12	41.00
2020-12-19	44.00
2020-12-21	26.00
2020-12-26	38.00
2020-12-28	36.00
2020-12-31	66.00
2021-01-01	24.00
2021-01-02	24.00
2021-01-03	48.00
2021-01-06	114.00
2021-01-08	33.00
2021-01-14	23.00
2021-01-18	25.00
2021-01-21	26.00
2021-01-25	53.00
2021-01-26	28.00
2021-01-28	153.00
2021-01-31	27.00
2021-02-10	37.00
2021-03-01	40.00
2021-03-12	33.00
2021-03-30	31.00
2021-04-04	68.00
2021-04-05	35.00
2021-04-06	34.00
2021-04-12	38.00
2021-04-13	25.00
2021-04-20	82.00
2021-04-21	38.00
2021-04-25	31.00
2021-04-26	31.00
2021-05-02	51.00
2021-05-07	45.00
2021-05-09	40.00
2021-05-17	40.00
2021-05-18	80.00
2021-05-19	40.00
2021-05-20	122.00
2021-05-21	41.00
2021-05-22	40.00
2021-05-23	41.00
2021-05-26	121.00
2021-05-27	41.00
2021-05-29	41.00
2021-06-05	122.00
2021-06-06	161.00
2021-06-08	40.00
2021-06-14	37.00
2021-06-21	40.00
2021-06-22	77.00
2021-06-23	44.00
2021-06-24	208.00
2021-06-25	124.00
